model_name,user_id,alpha,backspace_rate,bigram_32_16,bigram_65_78,bigram_65_83,bigram_65_85,bigram_66_69,bigram_67_72,bigram_68_65,bigram_68_69,bigram_68_73,bigram_69_32,bigram_69_73,bigram_69_76,bigram_69_78,bigram_69_82,bigram_69_83,bigram_71_69,bigram_72_69,bigram_72_82,bigram_73_69,bigram_73_77,bigram_73_78,bigram_76_65,bigram_76_69,bigram_77_69,bigram_78_68,bigram_78_69,bigram_82_32,bigram_82_69,bigram_83_32,bigram_83_67,bigram_83_69,bigram_83_84,bigram_84_69,bigram_85_83,bigram_8_8,correct,duration_med,pp_mad,pp_med,pp_perc95,pr_med,reaction_time,rp_med,rr_med,bal_accuracy,roc_auc,sens,spec,roc_auc_session,bal_accuracy_session,sens_session,spec_session,bigram_69_72,n_sessions_train,n_trials_train,bigram_73_84,bigram_77_32,bigram_8_69,bigram_85_78
bigram_agnostic,u082,11.5251048810385,1.91728884176518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657536578673098,100,8.31471273775436,10.925532915028,7.72556810579731,25.9586606063873,7.28303087237863,9.73446135837277,18.5469654182906,0.877902573088774,0.939962576429283,0.932330827067669,0.823474319109879,0.976762402088773,0.93733681462141,1,0.87467362924282,,18,594,,,,
only_keystroke,u082,,1.51491409322341,12.967780779825,1.01013398369496,2.6583263671892,0.128535343895587,1.51881801780168,1.55428557488824,0.528331419438464,2.95852381931811,2.62901068059432,3.50496312683427,0.149680467551458,0.368951197583702,1.94360514943835,3.82471477151814,1.24652501458412,8.91523540509185,1.1503363787351,0.241492580163195,3.05759435670372,,0.702320039264285,0.0819580185270881,0.910431938095999,0.221855940490154,0.291418650490153,0.152752731682582,2.38542288818636,0.381674745831596,1.06758516998387,0.818507531438692,0.558550353217527,3.06899683902338,1.70839086378001,,0.657798289573809,,100,2.88524806358488,6.28408324091098,5.30944266506874,17.3959185133924,,8.7278757824002,17.0768594856856,0.899932651093511,0.945395275548789,0.954887218045113,0.84497808414191,0.981897302001741,0.942558746736292,1,0.885117493472585,0.414156080538285,18,594,0.0486266677996543,0.358014067295547,1.644106279848,0.902238468930769
only_performance,u082,90.0096968646065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02228159894467,,,,,,100,,,0.625044469713977,0.670843979540138,0.759398496240602,0.490690443187353,0.774847693646651,0.704525674499565,1,0.40905134899913,,18,594,,,,
full,u381,17.4203031276479,3.62985653206101,24.8382591936847,1.92142153018428,10.3018669191509,12.8501206994851,1.13604139735532,3.26495405811073,0.82907199165097,14.8751845204981,3.41488281590455,12.0121918175747,7.06720011158012,0.607894524241579,31.0871848271686,20.7492753827076,4.2426921017277,18.6539703633421,4.22393022854695,,26.6286189346729,,3.70603067887144,,2.07679482889759,0.276899077047885,9.47844848863633,2.03029257814916,3.60677039868748,2.42824313843468,4.42646600614856,6.60049789838301,10.4400184868041,7.1628437046763,3.48558913951868,3.65278059997704,8.62370277917234,1.65958566350337,100,9.17904205090314,22.536165934384,22.0021168089985,25.992741715089,10.9305903665337,30.7822166567204,11.408163712105,0.586502621215542,0.605227381042023,0.433333333333333,0.73967190909775,0.845931074428034,0.75470605270779,0.666666666666667,0.842745438748914,0.788564341870023,10,220,2.94142249914321,1.34016284108249,2.22028792315057,6.98132570980196
bigram_agnostic,u381,23.3601627682548,11.2421089564617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.829652769200352,100,19.5613455255696,27.9522490350678,30.2060708722371,25.924810169306,17.6583637935645,42.0393537589939,23.5310454566637,0.539196160567219,0.581564953470274,0.411111111111111,0.667281210023328,0.739357080799306,0.698233420214306,0.666666666666667,0.729800173761946,,10,220,,,,
only_keystroke,u381,,3.44428498952677,17.8354091352786,2.22720591999817,5.84063243280212,8.95901854140516,2.20367075218202,3.84942199775145,4.39586524062792,13.7894356122981,3.48211919241184,7.25120350611611,6.18331274686776,0.590541069327187,31.0023382755435,23.5536971703281,6.71206569523419,26.6852155941018,3.8283519574835,0.220613084249381,20.5861412712043,,1.31058121111206,0.39943623585995,3.14787960747858,1.58976380216207,7.11188889879066,2.26844145679717,0.540341590448003,3.67593477866901,3.76079446179557,6.90906721358197,12.5216198186411,8.97172964766518,2.01304661498865,5.67111743442593,7.66467953927152,,100,13.3164276003865,12.0237451294242,22.6706130199647,23.5848186560354,,40.5710648706242,13.0012510768172,0.550121654501217,0.597245424369333,0.366666666666667,0.733576642335767,0.792064871126557,0.745583550535766,0.666666666666667,0.824500434404865,0.972808244710595,10,220,2.93234921469389,3.77206299949716,0.608370247640904,4.15863059552531
only_performance,u381,75.191913516456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2864874834513,,,,,,100,,,0.539662711850235,0.552164697619585,0.511111111111111,0.56821431258936,0.461917173472343,0.535041992470316,0.333333333333333,0.736750651607298,,10,220,,,,
full,u725,34.2971217927557,25.6372105696771,100,4.05901520345714,1.33158455822187,5.56357647128428,0.363810644455459,8.20761224060179,6.42524596754532,12.5277603155202,11.4612899367912,16.6153952519808,5.89714579764301,1.98137075211424,20.9584038319526,93.8654689583381,4.70568756384002,94.9231404851765,15.086513034785,,13.5642890414591,1.31149383698153,0.752677549093319,7.89917465615837,,2.60454610137019,3.2376450368776,10.2531174464554,6.04923668348441,2.92718471161432,2.24834596624262,16.8627141182119,1.30386905114611,10.7875428159529,3.40928710505583,11.5206858621934,17.5504041569029,0.978626815847369,53.820988223357,19.7833426617824,65.0798141016658,33.5208280731706,59.6758738624818,33.2818919198382,58.9044471598016,49.3421475793512,0.831942897609399,0.90593391920692,0.898305084745763,0.765580710473035,0.986979166666667,0.949652777777778,1,0.899305555555556,,4,164,1.51250239845327,0.923192126555286,0.302074820671234,18.8066825408615
bigram_agnostic,u725,65.4426207670114,18.845792230722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81048708569456,94.7462959902989,34.2818308520768,100,80.9780273108638,50.5226508270282,51.3794602582042,70.1186334332461,58.4563428050618,0.721962457923487,0.812168262376612,0.728813559322034,0.71511135652494,0.974826388888889,0.932725694444444,1,0.865451388888889,,4,164,,,,
only_keystroke,u725,,19.4637035775149,100,4.51029135687965,2.64036065382993,7.36007563969196,0.654447060562492,12.4839886959339,3.19083152221682,13.8846431603153,18.6442385287994,8.21578876041288,3.69749147765288,0.316547216664217,28.0305695086233,91.3946311381996,12.1705365014793,57.5594430480423,6.83244144553168,,23.7040428362028,1.94399900442266,4.58804043984171,6.08847007339721,,3.85645572888118,0.37988309995409,12.3644127237256,17.5548432896764,10.5673347138743,5.11619713465462,14.2601842059072,2.83000812603531,5.96641194924159,7.29686291922626,17.8230931530375,17.6998377684766,,52.6749930267523,15.8671891848455,56.0738280058422,54.4398008705102,58.0685142289744,,60.8986538017147,46.8630988700929,0.834785226503446,0.921365665565293,0.915254237288136,0.754316215718756,0.990451388888889,0.948350694444444,1,0.896701388888889,,4,164,1.78430768860696,1.22285444801191,1.08254227884683,16.3238963800366
only_performance,u725,59.4337223513964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16520202506603,,,,,,100,,,0.442792164643562,0.403150863991861,0.355932203389831,0.529652125897294,0.301215277777778,0.278211805555556,0,0.556423611111111,,4,164,,,,
full,u555,29.587454869696,4.3831454987264,28.9558522515074,1.57818089372778,4.7103262256865,3.055533935305,0.0975913559693563,9.0223987836822,1.77312318576258,17.8176325188021,17.9323052627981,20.3297363537238,7.55502744238768,1.25392813551183,74.972820383227,35.9299638063029,0.979170304060282,10.1789132418326,0.963079454773533,2.25760591983714,14.3637605535665,,1.13136777168355,3.99153173833257,2.37293808702142,1.37090736311233,3.14129039843098,2.95157619413802,7.79771464389511,,5.99828753638459,0.0951151807145005,19.4636726011892,7.13623181888903,7.02795263446602,,1.46009996516089,5.88987506960634,100,15.0250107584319,34.7565359670273,36.0491571683104,29.9214894046618,34.8027165559728,29.1356666218332,45.5798259673883,0.79357567505889,0.861655958813834,0.789473684210526,0.797677665907254,0.975021720243267,0.940486533449175,1,0.880973066898349,0.859715868375577,8,122,3.72129776959416,4.12623926632766,,
bigram_agnostic,u555,30.4574911417127,1.99959874204563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5264086808992,100,19.2642645528864,29.4191100234215,42.2162850172027,69.278052428964,70.1666137766985,38.6448507984046,56.7943184413565,0.825041677464773,0.860334077274312,0.894736842105263,0.755346512824282,0.969157254561251,0.909643788010426,1,0.819287576020851,,8,122,,,,
only_keystroke,u555,,5.25716638151795,26.9451796911492,4.90281751509968,1.71734954746976,3.99439047854995,0.630426272555433,15.1682824730613,2.66715440993524,18.6891362386894,20.3937040536718,32.8313333104789,11.7657710179535,0.33753942826079,91.5599196450874,39.7024670607613,2.7532717512457,9.30567704364743,2.17216225340008,,15.0347547760536,1.11142828582596,0.56001328557682,4.10432115063339,1.65760298285663,3.28414894581427,0.0759985230248014,2.79063436788415,2.4608380050624,,11.0288123890499,3.48987881922493,13.4640552247343,7.3021960228851,5.53216475129798,,2.88812438549707,,100,15.5639544497314,38.8611140133708,27.2638355357189,72.0199108562177,,26.4197784095386,26.0044854980786,0.792638657347418,0.87441158382109,0.789473684210526,0.79580363048431,0.978279756733275,0.942658557775847,1,0.885317115551694,,8,122,1.1714710564979,4.24235368540576,,
only_performance,u555,56.4615296176086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19678599516643,,,,,,100,,,0.624551798029652,0.624468636499017,0.68421052631579,0.564893069743514,0.82254561251086,0.784969591659427,1,0.569939183318853,,8,122,,,,
full,u321,4.7121828542705,1.02486417220911,28.8480776102888,0.195817622154128,0.976759922272285,0.758286589147507,3.12037055862632,5.42656342721921,0.706829884035615,3.0831987650733,8.61543507787273,4.98805687150686,2.45044453791704,0.224978048417904,4.68512491182861,8.04442585470978,1.61336111095337,7.03988936341781,1.57062378390415,2.39407461672066,8.10478256500345,0.0764291272327033,0.586102361857393,0.578915422688754,0.417169977268109,3.20333766466602,2.15422208348933,1.80859082352378,2.60437306747996,1.20033058438716,2.91765305974481,2.40315208012472,1.63791942757859,0.475981533469229,4.63212194351028,0.476934579189768,2.34586000995186,2.22021515212327,100,8.02445419935109,7.91892613235585,4.67157280766084,31.4016811479336,4.20417985603778,13.5306583416113,10.4670785336799,0.837105620222089,0.913445089939676,0.868852459016394,0.805358781427785,0.969277632724109,0.945604873803307,1,0.891209747606614,0.579627671861697,18,415,2.10907782085562,0.3563947745373,0.194996719431249,2.35456386042008
bigram_agnostic,u321,10.463805416236,2.49443992745653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976955030118982,100,12.6747423639714,9.81510310969615,12.9836083654078,21.0894272914857,10.1358397926364,14.289988201375,15.2952939177013,0.795545731056082,0.875434205103008,0.827868852459016,0.763222609653147,0.933594429939078,0.908616187989556,1,0.817232375979112,,18,415,,,,
only_keystroke,u321,,0.590192388510455,26.0050111469604,0.674782834304123,1.52872121407149,1.04593095440116,3.35949589167707,7.53283206077187,0.597730124785137,3.48518335403863,11.2474837082886,5.18811710839073,1.1723482846842,0.96713271550624,7.34229493780435,8.5985675956465,1.45499489513083,5.85667705919654,1.55985549456411,0.843662353534125,11.1272176768059,0.0216340797127315,2.05764894103876,0.156462612005516,0.682990615814725,2.31080172119837,3.32646535668279,1.75262895776917,2.56866288944568,2.18555093328375,1.94649371762097,3.79486763732298,0.475346424759513,2.06289386383759,4.51131253215469,0.32939905183536,3.33528265969666,,100,7.55811960848046,7.04267737924791,6.15209269724537,34.8617348179995,,5.39827763010437,10.2101757889615,0.845669381357386,0.913345507823496,0.885245901639344,0.806092861075427,0.974238468233247,0.946910356832028,1,0.893820713664056,0.390462434967756,18,415,1.09115643731978,0.723120498966065,,2.0168779113707
only_performance,u321,61.0358119925606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95885816089512,,,,,,100,,,0.559319803001904,0.597327378463176,0.598360655737705,0.520278950266104,0.631505657093125,0.586771105308964,0.6,0.573542210617929,,18,415,,,,
full,u314,31.6850562279735,3.34145087037141,7.78333198908062,0.638099493840514,2.39063210825414,1.40528630718403,20.2919292217799,9.11321426430752,2.44709827513962,14.9504702720814,5.44896838041394,6.74382167985922,6.47656081896479,,25.4119282909309,13.6793184901133,8.41239305940225,40.1834587309352,2.32035318364159,2.77865495638406,5.69224114940789,0.539227811146627,1.52405014993712,3.87414568021167,0.0718047095304088,0.668023431118972,3.27600098374439,,2.28553201747565,5.86309043308232,10.642460841504,5.97575690865333,0.168250098971757,0.683733827276002,14.7172936408652,,0.568616579321315,2.7401286073505,63.8211944090504,22.3099103512339,29.8200126175611,24.8637373144206,41.1154609042051,48.1095375835106,100,53.8899370530648,0.817798052405072,0.873212348998096,0.865384615384615,0.770211489425529,0.983723958333333,0.940538194444444,1,0.881076388888889,4.76213494216445,7,138,1.76076051569309,7.58896116011956,,2.78463590270667
bigram_agnostic,u314,33.0026609162815,1.59665932896755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.808104129313823,58.0872877952579,54.141982008144,61.7763994048664,34.1661237006724,34.9333805997102,52.0257149920186,100,50.2077959195302,0.755190605854323,0.828000426901802,0.769230769230769,0.741150442477876,0.968315972222222,0.927951388888889,1,0.855902777777778,,7,138,,,,
only_keystroke,u314,,9.4316406627884,16.1860819041204,0.933039463018544,1.95344418328572,4.42691782286268,23.4364750811509,10.2496600463692,3.15318196355719,12.696680399344,16.7648335002156,1.5460929551705,8.83190136382968,,24.5916673029203,17.8326006534239,8.72963962245297,40.5393066423011,1.37741985301465,1.50079390415586,2.2950170536788,,0.289082944741837,6.32036237472477,,,5.13136462577986,,3.24656172503176,3.86680481866285,13.3066942415887,2.79864022361733,,0.391560093526516,16.7475020888884,,3.0293764474771,,48.9278172116361,27.3418677314953,64.2098121203585,52.817008797776,55.9827990293439,,100,33.293590883272,0.793411290973913,0.866827211524205,0.826923076923077,0.759899505024749,0.963324652777778,0.930555555555556,1,0.861111111111111,1.75169585874794,7,138,1.33069519069892,5.62505413357194,,4.76029524320112
only_performance,u314,46.4771023810477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07281272764909,,,,,,100,,,0.631188632876049,0.667783918496384,0.615384615384615,0.646992650367482,0.909071180555555,0.900173611111111,1,0.800347222222222,,7,138,,,,
full,u673,10.8252127491407,3.58552969841282,81.9471145364633,9.67597654762944,13.5161192829725,0.57427780063895,2.83273143585156,0.698295431365842,1.14610821506715,34.6899164300531,9.07096229278126,28.7571860358662,2.54723006549663,6.53264948672333,34.0232277888063,61.9343209204811,2.67770238152993,18.3672157758296,8.47460197961564,,4.50242316170258,25.4154211180666,0.758612153589896,3.25791888617663,1.19417059679903,1.76311312995473,5.25488991954054,,15.5882834943668,0.954157459491719,27.0189638691479,21.2996209617067,1.02773736289487,5.29990746303164,22.9938567314638,,1.69235137939623,0.686883227120284,100,22.5976643381349,31.385581804862,25.7125915272209,21.4502271119274,31.4363651367407,13.5496803278917,9.47272643179864,0.73831589664705,0.834804550455093,0.61864406779661,0.857987725497489,0.823052418187084,0.645815233130611,0.333333333333333,0.958297132927889,3.59954610982617,8,426,,23.5128785160102,0.233509714640734,0.140148155481605
bigram_agnostic,u673,31.5181564801655,8.32795277017392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2774844726115,100,40.085078002273,44.6049104954127,44.8223610828941,25.9377801876269,36.4283146175179,29.7263109017252,24.8745044582583,0.590741009257888,0.639397874815204,0.466101694915254,0.715380323600521,0.443961772371852,0.590645815233131,0.333333333333333,0.847958297132928,,8,426,,,,
only_keystroke,u673,,1.62850880581643,93.6404934918,9.65052620688695,17.125107851024,3.86952355545947,1.48840765216694,3.69751567943327,1.74357179711473,39.5048568607178,4.96740262901171,48.2579995450527,1.53588458895911,6.38196497104851,36.3632137317151,79.4020228574536,3.29826213120919,25.0380255685681,8.79671085049278,,5.62334410130336,19.8439600442214,1.90466193304847,3.59046089608699,1.19033241575683,1.13580993051774,4.18789961249898,0.523584442875267,25.1146586535815,0.841361972325809,33.4584051511174,25.8744670451704,1.65386540225365,7.57788651121087,37.3854822739671,,2.18315611555926,,100,22.4525969465477,46.9832717341782,37.5630012461311,12.9125678856292,,20.6980473078859,9.03207560746405,0.734707936818149,0.835302748996914,0.61864406779661,0.850771805839688,0.810599478714162,0.645380828265277,0.333333333333333,0.95742832319722,3.21392652667642,8,426,1.24498940390631,35.7854737851548,0.494238975072072,
only_performance,u673,84.0770863642632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49473068175084,,,,,,100,,,0.491238892583918,0.465323742367831,0.372881355932203,0.609596429235633,0.571242397914856,0.387489139878367,0,0.774978279756733,,8,426,,,,
full,u546,39.8917156199934,13.8397722872748,44.1507817819331,11.6212677549586,3.27256084823493,1.89875535565856,,41.6852384852249,,10.0503707225747,16.4235060749906,6.16778048049282,5.65399397526652,1.71408005037946,5.50032743591783,41.754055747795,6.6045660102944,23.1363903342053,9.97058320958434,,16.1911828073527,,11.9556806690225,2.95904805845906,,,2.91878119763975,0.469564151328055,4.614556465816,3.38891231185272,10.0739270983649,37.1808914647715,,1.13550477136517,3.3388851948708,3.56135124292358,22.4242691088411,10.4708489166755,58.2822473575692,18.7511635610694,100,17.4821620079065,30.6571661814307,36.9288411936891,39.2634931567314,68.0296420733194,0.842513607357357,0.904985454204399,0.8828125,0.802214714714715,0.993923611111111,0.957465277777778,1,0.914930555555556,,4,124,,0.373276331769391,2.73031844645259,
bigram_agnostic,u546,51.6586781658266,17.5571464243066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0957416595697,85.6400372764272,35.2281454053106,100,40.6360369446271,38.3075282133465,39.6034186113096,62.0155481427587,95.580831392765,0.780815972222222,0.857056617164148,0.8046875,0.756944444444445,0.979166666666667,0.939236111111111,1,0.878472222222222,,4,124,,,,
only_keystroke,u546,,18.0987849742163,75.277245060062,14.9035880889169,10.0028395740974,3.09260765629448,,40.7387779201276,,25.7925389971015,24.8658568056199,5.59460772091615,12.3359679527621,0.214673841153549,12.9057990655728,50.9028296626025,0.152066795710835,27.0716089007141,18.3340405875185,,16.1540000919821,,7.96159926495246,,,,3.42085439747799,,,3.90220798510912,18.1167142936532,94.9075462992437,,,4.018366966233,7.16298335571493,34.4020084244513,,75.1961539141249,25.2127750972146,59.7801223744918,25.4499190578991,53.8871051983289,,100,73.1253062077045,0.822494369369369,0.890319714245652,0.84375,0.801238738738739,0.990885416666667,0.959635416666667,1,0.919270833333333,,4,124,0.180444716986897,,2.96103016575724,
only_performance,u546,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5624335718862,,,,,,97.1267514071134,,,0.53813109984985,0.540257689329958,0.4140625,0.6621996996997,0.730034722222222,0.437065972222222,0,0.874131944444445,,4,124,,,,
full,u235,16.1326732293918,0.918267560345811,41.1694647099621,10.5214121328298,0.237604415422923,0.86620343406359,6.28606326518272,5.28046890597934,0.144893113883046,5.66239051606702,2.5915487877557,26.8321412738974,0.363675798219476,5.06967463804187,14.9402202983908,13.2081714578032,0.373224446487085,15.1601385392125,4.53858252561447,,1.6084481927462,2.84041651338442,1.86317438076717,1.27628679821551,1.85480808863301,1.09412327469545,0.467784845681572,0.237530050460415,24.9322670825767,,13.2126109057536,0.211712415063988,0.269752645952136,3.358101885873,7.68573533347083,,3.46911076828604,1.83149373747862,100,8.23681291264603,8.64392132751953,21.8582533846067,15.4079927499119,10.1884526011386,22.357974707756,26.2567023877907,0.84520076808598,0.9259186294078,0.822784810126582,0.867616726045378,0.993272569444444,0.985243055555556,1,0.970486111111111,0.436817802025391,5,186,,14.4152972039223,,0.545701378241863
bigram_agnostic,u235,20.927169630119,4.42366838935667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.13195474255759,100,17.8758111567273,19.9112740416864,28.2368394621933,20.4216031493473,27.968768707905,56.5765814175237,12.8210614585783,0.814138858362192,0.87454326654913,0.810126582278481,0.818151134445903,0.987847222222222,0.961371527777778,1,0.922743055555556,,5,186,,,,
only_keystroke,u235,,0.283011566412067,44.0669465224777,10.0287133370951,,1.69430321574832,8.5192480250605,3.69496042304135,0.769808521398571,1.86396913393522,4.79463237839143,25.5067472251955,0.909172052424609,7.00840658158042,10.6331886183568,17.5487935853732,0.509417456472799,9.22985903469378,1.66851370350603,,4.8190078110457,5.15136673303123,4.72819676970868,3.25833250317037,1.68644238299429,1.45069409197866,0.424611424654167,0.593833440466772,26.2475767725009,3.62835075281843,6.71234471710955,0.849825474901689,1.51558064384773,1.92060026053786,10.1287001029644,,4.90236283768848,,100,10.8619073000047,15.6206498249023,18.6209072360155,15.0375882032995,,35.4048989552308,12.3926035752513,0.843400655578948,0.908039980346944,0.822784810126582,0.864016501031314,0.993489583333333,0.977864583333333,1,0.955729166666667,0.917099067193753,5,186,,13.6134048655063,,0.9110185590504
only_performance,u235,55.7795149596012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04459304575041,,,,,,100,,,0.639531980242436,0.700258481344963,0.69620253164557,0.582861428839303,0.864800347222223,0.801649305555556,1,0.603298611111111,,5,186,,,,
full,u031,3.27471344052268,0.400965821010369,11.1911414396475,0.410580692691753,0.49070118944851,,1.71122567135338,1.25218135358734,0.852905972088404,0.185522973406518,1.41535009851927,0.354576101121383,0.930583575465469,,2.51824048393824,3.76243396949135,0.998598924046128,0.562773832897717,1.38224272841864,,2.30844195300264,8.71124232220507,0.661230544988057,,0.352384175723471,0.42778161359027,,1.25009229580695,0.403240060505722,,0.463681812001851,1.62572352791428,,2.21449626348807,0.992825735306731,0.0286461560552706,2.12614393191436,0.154105192671718,100,5.25924191880798,7.03245800688809,6.88243231288764,4.79713677683295,6.23042024669313,22.7010654752776,3.80250163163944,0.966656970402153,0.982773980074177,1,0.933313940804305,0.97002606429192,0.94874022589053,1,0.89748045178106,0.117072850364645,8,180,0.461325358426185,2.58689984281468,,
bigram_agnostic,u031,3.32542316044915,2.77912950459178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7.72030984171374,8.07280017507204,6.31268068507925,10.7446654587853,4.79805211448374,35.2386621502968,6.94653163436699,0.950375427241655,0.983072140207981,0.975,0.92575085448331,0.944975383724298,0.948305821025196,1,0.896611642050391,,8,180,,,,
only_keystroke,u031,,1.60553049441832,6.11614711272546,0.0589216187329296,0.222412907612562,0.479088727124204,1.24209061709875,0.591938941650813,0.546304582409635,1.03453318474599,1.67920300709275,1.05639731635299,1.24264390407317,,3.12102775792814,7.04137599164258,0.503034572972128,0.504587024541463,2.03183239614136,,0.883949974578368,10.9207496288542,1.38311293874716,,0.510728229954059,1.00635116549924,0.0952340724673864,0.590193287646076,0.81024318947191,,0.663862944284512,2.12593217431047,,1.10064549012069,0.950922786800134,,2.28571159640039,,100,11.15748835705,11.5615536104703,6.91383505593297,13.293463697959,,32.2522311935652,11.3830618885037,0.966675150898116,0.982537633626639,1,0.933350301796233,0.965682015638575,0.949174630755864,1,0.898349261511729,0.0596459318632154,8,180,1.2220139160231,3.32201205142359,,
only_performance,u031,44.6993193980562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9754280216179,,,,,,100,,,0.701242636899135,0.756930859573846,0.825,0.577485273798269,0.938748913987837,0.809296264118158,1,0.618592528236316,,8,180,,,,
full,u272,6.74904322923184,12.3966182253263,100,1.3989035821616,13.3200639772196,3.44276256314613,0.748989469876066,2.99417122254166,2.11117929910109,2.39720267177635,3.47412484812722,16.6455957448226,7.12745495273712,1.14926061277012,11.6495466583545,66.5839970325113,9.07866714002356,6.18636613686727,4.92979747704232,1.02106971099563,1.77746650747018,2.13532577591166,2.46666295236988,,4.02474998833884,2.49472702510001,0.574441911483248,0.43829990034332,5.72823786109813,2.20378513990065,12.5324643112842,10.1181599867322,1.7927348817632,7.97283522515672,2.59848940722044,3.70817575336674,5.5039349025682,0.171230980964908,43.2025666407777,12.7146033686327,55.520965292673,6.97973946737725,88.2689945559022,8.38984308885363,28.2213855388235,60.1416257662125,0.844075914907659,0.916468131618851,0.875675675675676,0.812476154139641,0.993037423846823,0.964751958224543,1,0.929503916449086,1.37384249061739,16,668,3.25522882906362,14.6033649307697,4.31192513236347,0.883194258523941
bigram_agnostic,u272,16.5463662742221,22.3389876485564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372461686622419,57.6427620095832,23.8055564820065,49.8547576960278,23.5939054353022,100,23.7296957164616,54.971083614048,22.2860865601619,0.764052816647246,0.838742794683304,0.789189189189189,0.738916444105303,0.962576153176675,0.908181026979983,1,0.816362053959965,,16,668,,,,
only_keystroke,u272,,11.6570952426489,100,1.96303854332535,11.2642343693811,2.77575837264719,0.619300551348714,3.16160010337123,2.20568203975136,2.11628300711069,3.19563575320751,14.2384831573291,4.9790195511446,0.751565564768031,14.5874827698772,58.0083602278823,6.42935484197356,6.61543094382845,3.91968390184846,2.20034820462482,4.67917794769468,3.05935502949937,2.65491714744405,,4.26135626656114,2.67134942966668,0.976571697394654,,9.81177277166271,1.60849149024596,13.1699711529764,14.9337531781441,0.986252883922587,8.29714142192646,3.0906457845072,3.57257785307212,6.14292532813404,,73.3093406797807,19.493643027079,79.7732451558811,11.0150817920651,60.350675553184,,45.2242424546726,40.8612927474221,0.844444559019149,0.917568392505388,0.87027027027027,0.818618847768028,0.994016536118364,0.966927763272411,1,0.933855526544822,3.03096678799929,16,668,2.79256057140827,14.1897350043443,4.51044180244791,0.946153431908769
only_performance,u272,64.3203158270232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96092923864677,,,,,,100,,,0.535372820359467,0.543476803778233,0.545945945945946,0.524799694772987,0.672867711053091,0.684399477806789,0.75,0.618798955613577,,16,668,,,,
full,u278,23.3919733652891,3.77649922793868,9.39813695844026,12.9661870307593,2.09715788042301,6.01810863009362,2.12768875088447,36.0546171538185,1.14728474905697,8.56560591122113,34.0348677763819,21.5021100673522,8.52943507559653,3.3013538725425,56.8966209865482,44.7252212597071,3.25478961336646,26.3826862780289,2.02801091832014,4.93256824727854,30.5070450255432,,17.3540633151294,,,,0.794693858250859,0.626194990744386,5.20198362158345,3.06872569770802,1.82549716719554,27.5891238334885,,6.68716450551317,10.2325686338982,,19.9851852182984,14.364158377048,59.9222761603619,20.9002610709594,100,10.735592513038,38.0035245213815,24.7994561590534,27.7913440330724,24.6782720421377,0.860714593755391,0.932246204933626,0.882352941176471,0.839076246334311,0.997395833333333,0.982204861111111,1,0.964409722222222,,4,181,,,4.38138832337375,
bigram_agnostic,u278,33.6729533138389,10.0707263983705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7608874600745,100,37.481570275906,85.7834646216162,36.3617323996728,81.472188231705,43.4759617902394,68.6686623555485,49.9463274323418,0.777872534644356,0.860108137829961,0.754901960784314,0.800843108504399,0.975477430555556,0.961805555555556,1,0.923611111111111,,4,181,,,,
